x;sin;cos;ctg;csc;sec;trig_f;ln;log2;log10;logarithm;main
1874,6;0,802256168;-0,596979933;-0,744126324;1,246484652;-1,67509818;0,421856379;7,53229622;10,86680808;3,27125585;1,36E-04;1,36E-04
1874,7;0,738723515;-0,674008582;-0,912396273;1,353686433;-1,483660634;0,461961981;7,53234857;10,8668836;3,271278586;1,34E-04;1,34E-04
1874,8;0,667862089;-0,744285046;-1,114429249;1,497315114;-1,343571263;0,567054283;7,532400917;10,86695912;3,27130132;1,33E-04;1,33E-04
1874,9;0,590404124;-0,807107781;-1,367042927;1,693755108;-1,238991895;0,786143482;7,532453261;10,86703464;3,271324053;1,31E-04;1,31E-04
1875;0,507157259;-0,861853534;-1,699381244;1,97177499;-1,160289957;1,231925639;7,532505602;10,86711015;3,271346784;1,29E-04;1,29E-04
1875,1;0,417544534;-0,90865646;-2,17619053;2,394954117;-1,100525935;2,209080726;7,532557941;10,86718566;3,271369515;1,28E-04;1,28E-04
1875,2;0,324707429;-0,945814509;-2,91282066;3,079695471;-1,057289765;4,553447961;7,532610276;10,86726116;3,271392244;1,26E-04;1,26E-04
1875,3;0,228604048;-0,973519486;-4,258540014;4,374375732;-1,027200806;11,56582321;7,532662608;10,86733666;3,271414972;1,25E-04;1,25E-04
1875,4;0,130184374;-0,991489803;-7,61604311;7,681413454;-1,008583242;44,75507846;7,532724911;10,86742655;3,27144203;1,23E-04;1,23E-04
1875,5;0,030417346;-0,999537285;-32,8607659;32,87597809;-1,000462929;1016,107478;7,53277724;10,86750204;3,271464756;1,21E-04;1,21E-04
1875,6;-0,069720305;-0,997566579;14,30812118;-14,3430238;-1,002439357;235,3337132;7,532829565;10,86757753;3,27148748;1,20E-04;1,20E-04
1875,7;-0,169255752;-0,985572164;5,8229759;-5,908218711;-1,014639046;47,52435263;7,532881887;10,86765302;3,271510204;1,18E-04;1,18E-04
1875,8;-0,265874548;-0,964007637;3,625798878;-3,761172358;-1,03733618;22,32732598;7,532934207;10,8677285;3,271532926;1,17E-04;1,17E-04
1875,9;-0,360745266;-0,932664384;2,585382188;-2,772039151;-1,072197049;13,72482828;7,532986523;10,86780397;3,271555647;1,15E-04;1,15E-04
1876;-0,451991575;-0,892022206;1,97353724;-2,212430617;-1,121048325;9,637627331;7,533038836;10,86787945;3,271578366;1,14E-04;1,14E-04
1876,1;-0,538692994;-0,842502141;1,563974565;-1,856344914;-1,186940604;7,283775426;7,533091146;10,86795491;3,271601085;1,12E-04;1,12E-04
1876,2;-0,619970998;-0,784624727;1,265582953;-1,612978677;-1,274494629;5,748502081;7,533143454;10,86803038;3,271623802;1,11E-04;1,11E-04
1876,3;-0,694996591;-0,719013031;1,034556198;-1,438855978;-1,390795378;4,65639866;7,533195758;10,86810584;3,271646517;1,09E-04;1,09E-04
1876,4;-0,762997012;-0,646402011;0,84718813;-1,310621123;-1,547024889;3,829939548;7,533248059;10,86818129;3,271669231;1,08E-04;1,08E-04
1876,5;-0,824498377;-0,565864318;0,686313441;-1,212858664;-1,767208088;3,163855449;7,533300358;10,86825674;3,271691944;1,06E-04;1,06E-04
1876,6;-0,876919185;-0,480637851;0,548098228;-1,140355939;-2,080568558;2,627620866;7,533352653;10,86833219;3,271714656;1,05E-04;1,05E-04
1876,7;-0,920596006;-0,390516317;0,424199447;-1,086252812;-2,560712464;2,180847059;7,53341492;10,86842202;3,271741699;1,03E-04;1,03E-04
1876,8;-0,955099979;-0,296283699;0,310212235;-1,047010807;-3,375143493;1,804440132;7,533467212;10,86849746;3,271764409;1,02E-04;1,02E-04
1876,9;-0,980096781;-0,198520274;0,202551705;-1,020307401;-5,037268891;1,485540902;7,5335195;10,8685729;3,271787118;1,01E-04;1,01E-04
1877;-0,995350974;-0,096314273;0,096764132;-1,004670741;-10,38267714;1,212168;7,533571786;10,86864833;3,271809825;9,93E-05;9,93E-05
1877,1;-1,000729663;-0,038208083;0,038180224;-0,999270869;-26,17247244;1,076362577;7,533624068;10,86872376;3,271832531;9,80E-05;9,80E-05
1877,2;-0,995092292;0,098951152;-0,09943917;-1,004931912;10,10599655;0,820801138;7,533676347;10,86879918;3,271855236;9,67E-05;9,67E-05
1877,3;-0,980280001;0,197613561;-0,201588894;-1,0201167;5,060381449;0,676511414;7,533728624;10,8688746;3,271877939;9,54E-05;9,54E-05
1877,4;-0,955657147;0,294481609;-0,308145667;-1,046400378;3,395797806;0,565381836;7,533780897;10,86895001;3,271900642;9,41E-05;9,41E-05
1877,5;-0,92146325;0,388465544;-0,421574647;-1,085230474;2,574230882;0,485481368;7,533833168;10,86902542;3,271923343;9,28E-05;9,28E-05
1877,6;-0,87803102;0,478603728;-0,545087493;-1,138911926;2,089411223;0,436006917;7,533885435;10,86910083;3,271946042;9,15E-05;9,15E-05
1877,7;-0,825782189;0,563989163;-0,682975694;-1,210973079;1,773083713;0,418588187;7,5339377;10,86917623;3,27196874;9,02E-05;9,02E-05
1877,8;-0,765222195;0,643766256;-0,841280167;-1,306809978;1,553358833;0,439626978;7,533989961;10,86925163;3,271991437;8,90E-05;8,90E-05
1877,9;-0,696933684;0,71713558;-1,028986826;-1,434856748;1,394436461;0,515123676;7,534052194;10,86934141;3,272018465;8,75E-05;8,75E-05
1878;-0,62296951;0,782246118;-1,2556732;-1,605214996;1,278370038;0,677277775;7,534104451;10,8694168;3,27204116;8,63E-05;8,63E-05
1878,1;-0,541799659;0,840507662;-1,551325565;-1,845700682;1,18975715;1,010413008;7,534156706;10,86949219;3,272063854;8,50E-05;8,50E-05
1878,2;-0,455236074;0,890370775;-1,95584407;-2,196662475;1,123127609;1,706398004;7,534208957;10,86956757;3,272086547;8,38E-05;8,38E-05
1878,3;-0,364151377;0,931339774;-2,557562135;-2,746110718;1,073721995;3,29339358;7,534261206;10,86964295;3,272109238;8,26E-05;8,26E-05
1878,4;-0,269466161;0,963009859;-3,57376917;-3,711041104;1,038410968;7,551675726;7,534313452;10,86971833;3,272131929;8,15E-05;8,15E-05
1878,5;-0,172140726;0,985072368;-5,722482953;-5,80920056;1,015153843;23,27221281;7,534365694;10,8697937;3,272154617;8,03E-05;8,03E-05
1878,6;-0,073166716;0,997319724;-13,63078438;-13,66741683;1,002687479;160,5313607;7,534417934;10,86986906;3,272177305;7,91E-05;7,91E-05
1878,7;0,027593153;0,999619236;36,22707589;36,24087509;1,000380909;1386,854418;7,534470171;10,86994443;3,272199991;7,80E-05;7,80E-05
1878,8;0,127593153;0,991826591;7,773352805;7,837411169;1,008240764;77,95543943;7,534522404;10,87001978;3,272222676;7,68E-05;7,68E-05
1878,9;0,225628317;0,974213459;4,317780114;4,432067814;1,026469088;29,2278772;7,534574635;10,87009514;3,27224536;7,57E-05;7,57E-05
1879;0,321733752;0,946830182;2,94289976;3,108160066;1,056155602;16,44294591;7,534626863;10,87017048;3,272268042;7,46E-05;7,46E-05
1879,1;0,414563256;0,910020498;2,195130623;2,412177118;1,098876346;11,036997;7,534679087;10,87024583;3,272290723;7,35E-05;7,35E-05
1879,2;0,503116828;0,864218408;1,717729083;1,987609922;1,157114903;8,132924828;7,534741284;10,87033556;3,272317735;7,22E-05;7,22E-05
1879,3;0,586394469;0,810025633;1,381366428;1,705336685;1,234528833;6,327047592;7,534793505;10,8704109;3,272340414;7,11E-05;7,11E-05
1879,4;0,665095446;0,74675836;1,122783751;1,503543598;1,339121266;5,063858902;7,534845723;10,87048623;3,272363092;7,00E-05;7,00E-05
1879,5;0,736357172;0,676593021;0,918838095;1,358036614;1,477993371;4,139717751;7,534897937;10,87056156;3,272385769;6,90E-05;6,90E-05
1879,6;0,800294574;0,599607033;0,749232911;1,249539897;1,667758956;3,419344371;7,534950149;10,87063689;3,272408445;6,79E-05;6,79E-05
1879,7;0,856293989;0,516488727;0,603167526;1,167823216;1,936150681;2,836906722;7,535002358;10,87071221;3,272431119;6,69E-05;6,69E-05
1879,8;0,903834509;0,427882203;0,473407685;1,106397233;2,337091828;2,354013387;7,535054564;10,87078753;3,272453792;6,59E-05;6,59E-05
1879,9;0,94249799;0,334211818;0,354602155;1,061010221;2,992114416;1,946644538;7,535106767;10,87086284;3,272476463;6,48E-05;6,48E-05
1880;0,970536846;0,240952757;0,248267501;1,030357585;4,150191145;1,616229986;7,535158967;10,87093815;3,272499133;6,38E-05;6,38E-05
1880,1;0,989697307;0,143175555;0,144666005;1,010409943;6,984432484;1,330759502;7,535211164;10,87101345;3,272521802;6,28E-05;6,28E-05
1880,2;0,998944671;0,045929785;0,045978307;1,001056444;21,77236402;1,096180165;7,535263358;10,87108875;3,27254447;6,19E-05;6,19E-05
1880,3;0,998171847;-0,060439749;-0,060550445;1,001831501;-16,54540289;0,88621843;7,535315549;10,87116405;3,272567137;6,09E-05;6,09E-05
1880,4;0,987364843;-0,158463456;-0,160491289;1,012796847;-6,310603239;0,729885543;7,53537771;10,87125373;3,272594133;5,97E-05;5,97E-05
1880,5;0,966600291;-0,25628866;-0,265144406;1,034553796;-3,901850352;0,605696621;7,535429897;10,87132902;3,272616798;5,88E-05;5,88E-05
1880,6;0,937053815;-0,349184977;-0,372641327;1,067174568;-2,863811636;0,515509053;7,535482082;10,8714043;3,272639461;5,78E-05;5,78E-05
1880,7;0,897528053;-0,440957362;-0,491302038;1,114171303;-2,26779296;0,453217011;7,535534263;10,87147959;3,272662123;5,69E-05;5,69E-05
1880,8;0,849050668;-0,528311426;-0,622237807;1,177786011;-1,892822967;0,421817237;7,535586441;10,87155486;3,272684784;5,60E-05;5,60E-05
1880,9;0,792114774;-0,610372169;-0,770560263;1,262443313;-1,638344687;0,425196777;7,535638616;10,87163014;3,272707444;5,51E-05;5,51E-05
1881;0,72730197;-0,686317598;-0,943648754;1,374944716;-1,457051376;0,474207308;7,535690788;10,8717054;3,272730102;5,42E-05;5,42E-05
1881,1;0,65527803;-0,755387783;-1,152774468;1,526069781;-1,323823369;0,593950741;7,535742957;10,87178067;3,272752759;5,33E-05;5,33E-05
1881,2;0,576788216;-0,816893723;-1,416280189;1,733738611;-1,224149448;0,84060455;7,535795123;10,87185593;3,272775415;5,24E-05;5,24E-05
1881,3;0,491619635;-0,870810045;-1,771308515;2,034092883;-1,148356069;1,353226961;7,535847287;10,87193118;3,272798069;5,15E-05;5,15E-05
1881,4;0,40220244;-0,915550762;-2,276343133;2,48631013;-1,092238729;2,467284992;7,535899447;10,87200644;3,272820722;5,07E-05;5,07E-05
1881,5;0,308750817;-0,951142961;-3,080616828;3,238857829;-1,051366661;5,233639317;7,535951604;10,87208168;3,272843374;4,98E-05;4,98E-05
1881,6;0,212190867;-0,977228241;-4,605420837;4,712738173;-1,023302395;13,95403445;7,536003758;10,87215693;3,272866024;4,90E-05;4,90E-05
1881,7;0,113476521;-0,993540678;-8,75547356;8,81239566;-1,006501316;61,13449322;7,536065884;10,87224655;3,272893005;4,80E-05;4,80E-05
1881,8;0,013578822;-0,999907804;-73,63730027;73,64408999;-1,000092205;5277,177206;7,536118035;10,87232179;3,272915654;4,72E-05;4,72E-05
1881,9;-0,086525323;-0,996249652;11,51396627;-11,55731021;-1,003764466;157,5918651;7,536170182;10,87239702;3,272938302;4,63E-05;4,63E-05
1882;-0,185864928;-0,982575304;5,286501957;-5,380251197;-1,0177337;40,48556109;7,536222327;10,87247225;3,272960948;4,55E-05;4,55E-05
1882,1;-0,282039859;-0,959402688;3,401656391;-3,545598145;-1,042315195;20,29503251;7,536274468;10,87254748;3,272983593;4,47E-05;4,47E-05
1882,2;-0,376367065;-0,926470632;2,461614522;-2,656980627;-1,079365028;12,84112293;7,536326607;10,8726227;3,273006236;4,40E-05;4,40E-05
1882,3;-0,466912498;-0,884303522;1,893938428;-2,14172892;-1,130833447;9,156872344;7,536378742;10,87269791;3,273028879;4,32E-05;4,32E-05
1882,4;-0,552762169;-0,833339058;1,507590614;-1,80909631;-1,199991757;6,982464674;7,536430875;10,87277312;3,27305152;4,24E-05;4,24E-05
1882,5;-0,633045373;-0,774114691;1,22284235;-1,579665601;-1,291798245;5,540281667;7,536483004;10,87284833;3,273074159;4,17E-05;4,17E-05
1882,6;-0,706942128;-0,707271396;1,000465763;-1,414542945;-1,41388441;4,502096094;7,536535131;10,87292353;3,273096798;4,09E-05;4,09E-05
1882,7;-0,773689715;-0,633564696;0,818887318;-1,29250781;-1,578370774;3,7097553;7,536587254;10,87299873;3,273119435;4,02E-05;4,02E-05
1882,8;-0,833903242;-0,551910666;0,661840174;-1,199179893;-1,811887433;3,066318146;7,536639375;10,87307393;3,273142071;3,94E-05;3,94E-05
1882,9;-0,884887658;-0,4658045;0,52639959;-1,130086956;-2,146823399;2,546869539;7,536691493;10,87314912;3,273164705;3,87E-05;3,87E-05
1883;-0,927049571;-0,374938785;0,404443082;-1,078690969;-2,667102041;2,113039463;7,536753583;10,87323869;3,273191671;3,79E-05;3,79E-05
1883,1;-0,959975681;-0,280083365;0,291760896;-1,041693055;-3,570365562;1,747092903;7,536805697;10,87331388;3,273214304;3,72E-05;3,72E-05
1883,2;-0,983348009;-0,181732475;0,184809928;-1,016933975;-5,502593868;1,436801257;7,536857807;10,87338906;3,273236935;3,65E-05;3,65E-05
1883,3;-0,99694812;-0,078066937;0,078305917;-1,003061223;-12,80952014;1,168838098;7,536909915;10,87346423;3,273259566;3,58E-05;3,58E-05
1883,4;-1,000660676;0,036356421;-0,036332418;-0,99933976;27,50545734;0,92733691;7,53696202;10,87353941;3,273282195;3,51E-05;3,51E-05
1883,5;-0,993295106;0,11560637;-0,116386731;-1,006750153;8,650042386;0,794137243;7,537014122;10,87361457;3,273304822;3,45E-05;3,45E-05
1883,6;-0,976820527;0,214059942;-0,21913948;-1,023729511;4,671588669;0,655564811;7,537066221;10,87368974;3,273327449;3,38E-05;3,38E-05
1883,7;-0,950568998;0,310513413;-0,326660573;-1,052001488;3,220472794;0,549804564;7,537118317;10,87376489;3,273350074;3,31E-05;3,31E-05
1883,8;-0,914795953;0,403916284;-0,441537026;-1,093139948;2,475760545;0,475029258;7,53717041;10,87384005;3,273372698;3,25E-05;3,25E-05
1883,9;-0,869849392;0,493317378;-0,567129647;-1,149624302;2,027092585;0,430738778;7,5372225;10,8739152;3,27339532;3,19E-05;3,19E-05
1884;-0,816165526;0,577818168;-0,707966888;-1,225241656;1,730648249;0,419157173;7,537274587;10,87399034;3,273417941;3,12E-05;3,12E-05
1884,1;-0,754263261;0,656572108;-0,870481358;-1,325797041;1,523061958;0,447862011;7,537326671;10,87406549;3,273440561;3,06E-05;3,06E-05
1884,2;-0,685792112;0,727797485;-1,061250884;-1,458167836;1,374008595;0,53344085;7,537388726;10,87415501;3,273467512;2,99E-05;2,99E-05
1884,3;-0,609733897;0,792606191;-1,299921483;-1,640059713;1,261660596;0,71817747;7,537440806;10,87423015;3,27349013;2,93E-05;2,93E-05
1884,4;-0,527598371;0,849493943;-1,610114797;-1,895381138;1,17717143;1,093880025;7,537492884;10,87430528;3,273512747;2,87E-05;2,87E-05
1884,5;-0,440212138;0,897893799;-2,039684327;-2,271632047;1,113717459;1,887156774;7,537544958;10,87438041;3,273535363;2,81E-05;2,81E-05
1884,6;-0,348456457;0,937324969;-2,689934283;-2,869799026;1,06686585;3,734455979;7,537597029;10,87445553;3,273557977;2,76E-05;2,76E-05
1884,7;-0,253259178;0,967398464;-3,819796281;-3,948524234;1,033700214;8,887110854;7,537649097;10,87453065;3,27358059;2,70E-05;2,70E-05
1884,8;-0,155586457;0,987822279;-6,34902484;-6,427294642;1,012327846;29,58785959;7,537701163;10,87460576;3,273603202;2,64E-05;2,64E-05
1884,9;-0,05643439;0,99840631;-17,69145224;-17,71969194;1,001596234;279,6013932;7,537753225;10,87468087;3,273625813;2,59E-05;2,59E-05
1885;0,044407846;0,999013485;22,4963286;22,51854348;1,000987489;553,0754857;7,537805285;10,87475598;3,273648422;2,53E-05;2,53E-05
1885,1;0,144407846;0,989518254;6,85224719;6,924831518;1,010592777;62,63693231;7,537857341;10,87483108;3,27367103;2,48E-05;2,48E-05
1885,2;0,241974554;0,970282596;4,009853848;4,132665953;1,030627576;26,04008389;7,537909394;10,87490618;3,273693637;2,43E-05;2,43E-05
1885,3;0,337599088;0,941289996;2,788188797;2,962093309;1,062371856;15,23640122;7,537961445;10,87498127;3,273716242;2,38E-05;2,38E-05
1885,4;0,429779544;0,902933853;2,100923289;2,326774305;1,107500839;10,43101479;7,538013492;10,87505636;3,273738846;2,32E-05;2,32E-05
1885,5;0,517515921;0,855673577;1,653424642;1,9323077;1,168669954;7,772839603;7,538075512;10,87514583;3,273765781;2,26E-05;2,26E-05
1885,6;0,59980822;0,800143799;1,333999387;1,667199558;1,249775355;6,087783239;7,538127556;10,87522092;3,273788384;2,21E-05;2,21E-05
1885,7;0,677561347;0,735466261;1,08546077;1,475881121;1,359681678;4,890057246;7,538179596;10,875296;3,273810985;2,17E-05;2,17E-05
1885,8;0,747638086;0,664106386;0,888272545;1,337545556;1,505782841;4,006610496;7,538231634;10,87537107;3,273833585;2,12E-05;2,12E-05
1885,9;0,810281257;0,586041197;0,723256513;1,23413937;1,706364682;3,313057294;7,538283669;10,87544614;3,273856183;2,07E-05;2,07E-05
1886;0,864892092;0,501957837;0,580370478;1,156213601;1,992199198;2,749532518;7,538335701;10,87552121;3,27387878;2,02E-05;2,02E-05
1886,1;0,910966263;0,412480869;0,452794891;1,097735493;2,424354859;2,280753462;7,53838773;10,87559627;3,273901376;1,98E-05;1,98E-05
1886,2;0,948103886;0,317960724;0,335364857;1,054736738;3,145042534;1,884298322;7,538439755;10,87567133;3,273923971;1,93E-05;1,93E-05
1886,3;0,974444493;0,224628429;0,230519471;1,026225719;4,451796269;1,564636098;7,538491778;10,87574638;3,273946564;1,89E-05;1,89E-05
1886,4;0,991949601;0,126633287;0,127661009;1,008115734;7,896817832;1,287655341;7,538543798;10,87582143;3,273969157;1,84E-05;1,84E-05
1886,5;0,999517035;0,031075663;0,031090679;1,000483198;32,17952243;1,064113685;7,538595815;10,87589647;3,273991747;1,80E-05;1,80E-05
1886,6;0,997055466;-0,076683746;-0,076910211;1,002953229;-13,04057316;0,857975156;7,538647829;10,87597151;3,274014337;1,76E-05;1,76E-05
1886,7;0,984566355;-0,175011694;-0,177755103;1,015675576;-5,713903904;0,706715764;7,538709814;10,87606094;3,274041257;1,71E-05;1,71E-05
1886,8;0,962141216;-0,272551426;-0,283275907;1,039348469;-3,669032359;0,587977705;7,538761824;10,87613597;3,274063845;1,67E-05;1,67E-05
1886,9;0,931052019;-0,364886472;-0,391907718;1,074053844;-2,740578442;0,502918361;7,538813832;10,876211;3,274086431;1,63E-05;1,63E-05
1887;0,88999048;-0,455979106;-0,512341554;1,123607524;-2,193082944;0,445727705;7,538865836;10,87628603;3,274109017;1,59E-05;1,59E-05
1887,1;0,840053877;-0,542502981;-0,645795461;1,190399839;-1,843307844;0,419770339;7,538917837;10,87636105;3,274131601;1,55E-05;1,55E-05
1887,2;0,781750481;-0,623591361;-0,797685933;1,279180538;-1,603614261;0,429797168;7,538969835;10,87643607;3,274154183;1,51E-05;1,51E-05
1887,3;0,715676359;-0,698432065;-0,975904899;1,397279632;-1,43177848;0,488387923;7,539021831;10,87651108;3,274176765;1,47E-05;1,47E-05
1887,4;0,642510989;-0,76627647;-1,192627805;1,556393614;-1,305012014;0,6242851;7,539073823;10,87658609;3,274199345;1,43E-05;1,43E-05
1887,5;0,563012516;-0,826448369;-1,467904082;1,77615945;-1,209996942;0,901951137;7,539125812;10,8766611;3,274221924;1,40E-05;1,40E-05
1887,6;0,476905033;-0,878954828;-1,843039532;2,096853527;-1,137714895;1,483277242;7,539177799;10,8767361;3,274244501;1,36E-05;1,36E-05
1887,7;0,386746192;-0,922186198;-2,384473894;2,585675105;-1,084379708;2,767195346;7,539229782;10,8768111;3,274267078;1,33E-05;1,33E-05
1887,8;0,292706257;-0,956202409;-3,266764498;3,41639434;-1,045803682;6,052544336;7,539281763;10,87688609;3,274289653;1,29E-05;1,29E-05
1887,9;0,195716735;-0,980660471;-5,010611234;5,109425108;-1,019720922;17,04669743;7,539333741;10,87696107;3,274312226;1,26E-05;1,26E-05
1888;0,096735197;-0,995310153;-10,28901769;10,33749897;-1,004711945;87,27649194;7,53939569;10,87705045;3,274339131;1,22E-05;1,22E-05
1888,1;-0,003265525;-0,999994668;306,2278175;-306,2294503;-1,000005332;94389,93184;7,539447664;10,87712543;3,274361703;1,18E-05;1,18E-05
1888,2;-0,103308683;-0,994649343;9,627935557;-9,679728462;-1,00537944;113,9423415;7,539499634;10,87720041;3,274384274;1,15E-05;1,15E-05
1888,3;-0,201373832;-0,979514461;4,864159606;-4,965888508;-1,020913973;35,34781647;7,539551602;10,87727538;3,274406843;1,12E-05;1,12E-05
1888,4;-0,29812502;-0,954526832;3,201766936;-3,354297469;-1,047639487;18,56596686;7,539603567;10,87735035;3,274429411;1,09E-05;1,09E-05
1888,5;-0,39188186;-0,920015548;2,347685979;-2,551789461;-1,086938153;12,05343002;7,539655529;10,87742532;3,274451978;1,06E-05;1,06E-05
1888,6;-0,481700556;-0,87633588;1,81925445;-2,075978505;-1,14111498;8,716160226;7,539707488;10,87750028;3,274474544;1,03E-05;1,03E-05
1888,7;-0,566673844;-0,823942203;1,453997237;-1,764683531;-1,213677362;6,700983195;7,539759444;10,87757524;3,274497108;1,00E-05;1,00E-05
1888,8;-0,64593905;-0,763388986;1,181828201;-1,548133681;-1,309948164;5,34313704;7,539811397;10,87765019;3,274519671;9,71E-06;9,71E-06
1888,9;-0,718685391;-0,695335393;0,967510127;-1,391429425;-1,438154895;4,354587409;7,539863347;10,87772514;3,274542233;9,43E-06;9,43E-06
1889;-0,784160344;-0,620558261;0,791366544;-1,27524939;-1,61145224;3,59408665;7,539915294;10,87780008;3,274564793;9,15E-06;9,15E-06
1889,1;-0,843072711;-0,537799594;0,637904165;-1,186137312;-1,8594287;2,971958456;7,539967238;10,87787502;3,274587353;8,88E-06;8,88E-06
1889,2;-0,892606483;-0,45083663;0,505078822;-1,120314517;-2,218098381;2,468515927;7,540029153;10,87796434;3,274614242;8,57E-06;8,57E-06
1889,3;-0,93324179;-0,359248885;0,384947276;-1,07153367;-2,783585539;2,047138717;7,540081093;10,87803928;3,2746368;8,31E-06;8,31E-06
1889,4;-0,964581038;-0,263786696;0,27347282;-1,03671953;-3,79094175;1,691316444;7,540133031;10,87811421;3,274659356;8,05E-06;8,05E-06
1889,5;-0,986322708;-0,164825716;0,167111346;-1,013866955;-6,067014463;1,389316411;7,540184965;10,87818913;3,274681911;7,81E-06;7,81E-06
1889,6;-0,998265468;-0,058873213;0,058975508;-1,001737546;-16,98565365;1,124895181;7,540236896;10,87826405;3,274704465;7,56E-06;7,56E-06
1889,7;-1,000311624;0,024966898;-0,02495912;-0,999688473;40,05303406;0,950082149;7,540288825;10,87833897;3,274727017;7,32E-06;7,32E-06
1889,8;-0,991216754;0,132247293;-0,133419146;-1,008861075;7,561591438;0,768451722;7,540340751;10,87841388;3,274749568;7,09E-06;7,09E-06
1889,9;-0,973084405;0,230448998;-0,236823236;-1,027660083;4,339354952;0,635545513;7,540392673;10,87848879;3,274772118;6,86E-06;6,86E-06
1890;-0,945211432;0,326458802;-0,345381775;-1,057964352;3,063173646;0,53510037;7,540444593;10,8785637;3,274794666;6,64E-06;6,64E-06
1890,1;-0,907869087;0,419253767;-0,461799804;-1,101480394;2,385190258;0,465433172;7,540496509;10,8786386;3,274817214;6,42E-06;6,42E-06
1890,2;-0,861420541;0,507892363;-0,589598621;-1,160873177;1,96892112;0,426383944;7,540548423;10,87871349;3,27483976;6,21E-06;6,21E-06
1890,3;-0,806316326;0,591484558;-0,733563912;-1,240208052;1,690661212;0,420842172;7,540600334;10,87878838;3,274862304;6,00E-06;6,00E-06
1890,4;-0,743088629;0,669193013;-0,900556121;-1,345734493;1,494337179;0,457708374;7,540652242;10,87886327;3,274884848;5,80E-06;5,80E-06
1890,5;-0,673461652;0,739222161;-1,097645515;-1,484865542;1,352773296;0,55598405;7,540714121;10,87895254;3,274911722;5,56E-06;5,56E-06
1890,6;-0,596326315;0,802742129;-1,346145741;-1,676934214;1,245730059;0,7642118;7,540766025;10,87902742;3,274934264;5,37E-06;5,37E-06
1890,7;-0,513248502;0,858240045;-1,67217253;-1,94837393;1,165175181;1,188391885;7,540817926;10,8791023;3,274956804;5,18E-06;5,18E-06
1890,8;-0,425064556;0,905163037;-2,129471918;-2,352583825;1,10477335;2,095026937;7,540869824;10,87917718;3,274979343;4,99E-06;4,99E-06
1890,9;-0,332664143;0,943045369;-2,834827225;-3,006034829;1,06039437;4,255925513;7,540921719;10,87925204;3,275001881;4,81E-06;4,81E-06
1891;-0,236982136;0,971514008;-4,09952422;-4,219727341;1,029321237;10,55088986;7,540973611;10,87932691;3,275024418;4,64E-06;4,64E-06
1891,1;-0,138990312;0,990293741;-7,124911981;-7,194746051;1,009801394;38,49522847;7,541025501;10,87940177;3,275046953;4,46E-06;4,46E-06
1891,2;-0,039688982;0,999212082;-25,17605724;-25,19590955;1,000788539;585,4801685;7,541077387;10,87947663;3,275069487;4,30E-06;4,30E-06
1891,3;0,061222538;0,998124141;16,30321395;16,33385396;1,001879384;300,3974649;7,54112927;10,87955148;3,27509202;4,13E-06;4,13E-06
1891,4;0,161222538;0,986918078;6,121464707;6,202606722;1,013255327;51,68926686;7,541181151;10,87962632;3,275114552;3,98E-06;3,98E-06
1891,5;0,258251689;0,96607767;3,740837768;3,872191526;1,03511346;23,40884881;7,541233028;10,87970117;3,275137082;3,82E-06;3,82E-06
1891,6;0,353367049;0,935484756;2,647345756;2,829918648;1,068964506;14,17826279;7,541284902;10,87977601;3,275159611;3,67E-06;3,67E-06
1891,7;0,444870183;0,895595065;2,013160466;2,247846761;1,11657605;9,881226513;7,541336774;10,87985084;3,275182138;3,52E-06;3,52E-06
1891,8;0,531761092;0,846894409;1,592621991;1,880543753;1,180784746;7,43891893;7,541398618;10,87994006;3,275208997;3,35E-06;3,35E-06
1891,9;0,614093088;0,789233603;1,285201899;1,628417613;1,267051981;5,845037398;7,541450486;10,88001489;3,275231523;3,22E-06;3,22E-06
1892;0,689836221;0,72396546;1,049474409;1,449619445;1,381281366;4,724471339;7,54150235;10,88008972;3,275254048;3,08E-06;3,08E-06
1892,1;0,758708636;0,651430123;0,858603807;1,31802902;1,535084062;3,878769319;7,541554212;10,88016454;3,275276571;2,95E-06;2,95E-06
1892,2;0,820040623;0,572305318;0,697898741;1,219451784;1,747319077;3,210393511;7,541606071;10,88023936;3,275299093;2,83E-06;2,83E-06
1892,3;0,873248595;0,487274965;0,558002575;1,14514928;2,052229382;2,664808916;7,541657927;10,88031417;3,275321614;2,70E-06;2,70E-06
1892,4;0,917845088;0,396938779;0,432468163;1,089508473;2,519280184;2,209525431;7,54170978;10,88038898;3,275344134;2,58E-06;2,58E-06
1892,5;0,95244157;0,304721276;0,319936977;1,049933174;3,281687489;1,835088679;7,54176163;10,88046378;3,275366652;2,47E-06;2,47E-06
1892,6;0,978076192;0,208247359;0,212915273;1,022415235;4,801981657;1,514530422;7,541813477;10,88053858;3,275389169;2,36E-06;2,36E-06
1892,7;0,993920707;0,110098267;0,11077168;1,006116477;9,082795104;1,245935354;7,541865321;10,88061337;3,275411685;2,25E-06;2,25E-06
1892,8;0,999805633;0,019715404;0,019719237;1,000194405;50,72176096;1,040216019;7,541917162;10,88068817;3,275434199;2,14E-06;2,14E-06
1892,9;0,995655366;-0,093114938;-0,093521254;1,004363592;-10,73941538;0,830374109;7,541969;10,88076295;3,275456713;2,04E-06;2,04E-06
1893;0,981486745;-0,191530075;-0,195142803;1,018862461;-5,221112142;0,684478876;7,54203081;10,88085212;3,275483556;1,92E-06;1,92E-06
